Unnamed: 0,incident_county,incident_acres_burned,incident_longitude,incident_latitude,incident_url,incident_dateonly_extinguished,incident_dateonly_created,geometry,index,Air max,Bulb wet,County,Date,ETo,Evap,Precip,RH max,Soil max,Solar,Wind dir,Wx,dry,Air min,Soil min,RH min,obs,speed,type
612,Riverside,35,-117.48405,33.99316,https://www.fire.ca.gov/incidents/2017/7/4/jurupa-fire/,2018-01-09,2017-07-04,POINT (-117.48405 33.99316),1645,106.0,,Riverside,2017-07-04,0.30125,,0.0,63.5,84.0,692.0,0.0,,,69.30769230769229,79.22222222222223,14.25,75.0,0.0,
616,Riverside,205,-117.48195,33.85323,https://www.fire.ca.gov/incidents/2017/7/4/eagle-fire/,2018-01-09,2017-07-04,POINT (-117.48195 33.85323),1645,106.0,,Riverside,2017-07-04,0.30125,,0.0,63.5,84.0,692.0,0.0,,,69.30769230769229,79.22222222222223,14.25,75.0,0.0,
613,Butte,18,-121.54722,39.53944,https://www.fire.ca.gov/incidents/2017/7/4/lakeland-fire/,2018-01-09,2017-07-04,POINT (-121.54722 39.53944),1645,94.0,,Butte,2017-07-04,0.26,0.36,0.0,95.0,77.0,727.0,0.0,,,59.0,74.0,28.0,,0.0,
614,Ventura,50,-118.98603,34.20599,https://www.fire.ca.gov/incidents/2017/7/4/grade-fire/,2018-01-09,2017-07-04,POINT (-118.98603 34.20599),1645,79.0,,Ventura,2017-07-04,0.23,,0.0,17.0,76.0,645.0,0.0,,,56.0,70.0,1.0,,0.0,
615,Siskiyou,0,-122.73031,41.86609,https://www.fire.ca.gov/incidents/2017/7/4/klamath-fire/,2018-01-09,2017-07-04,POINT (-122.73031 41.86609),1645,87.2,,Siskiyou,2017-07-04,0.29,,0.004,92.0,72.0,720.0,0.0,,,48.6,69.0,20.0,,0.0,
617,Tulare,21,-118.81979,36.10858,https://www.fire.ca.gov/incidents/2017/7/5/globe-fire/,2018-01-09,2017-07-05,POINT (-118.81979 36.10858),1646,97.2,,Tulare,2017-07-05,0.265,,0.0,81.5,83.66666666666667,661.0,0.0,,,63.2,77.33333333333333,22.5,,0.0,
618,Siskiyou,469,-122.8428,41.3975,https://www.fire.ca.gov/incidents/2017/7/5/fay-fire/,2018-01-09,2017-07-05,POINT (-122.8428 41.3975),1646,86.8,,Siskiyou,2017-07-05,0.3,,0.0,83.0,71.0,728.0,0.0,,,45.6,68.0,18.0,,0.0,
619,El Dorado,74,-120.97111,38.7803,https://www.fire.ca.gov/incidents/2017/7/8/axel-fire/,2018-01-09,2017-07-08,POINT (-120.97111 38.7803),1649,99.33333333333331,,El Dorado,2017-07-08,0.32,,0.0,40.0,75.0,722.0,0.0,,,71.33333333333333,69.5,10.5,,0.0,
620,Stanislaus,62,-120.4925,37.64898,https://www.fire.ca.gov/incidents/2017/7/8/lake-fire/,2018-01-09,2017-07-08,POINT (-120.4925 37.64898),1649,100.4,,Stanislaus,2017-07-08,0.345,,0.0,59.5,75.66666666666667,706.0,0.0,,,63.4,74.33333333333333,15.5,,0.0,
621,Fresno,91,-119.65621000000002,36.95104,https://www.fire.ca.gov/incidents/2017/7/5/auberry-fire/,2018-01-09,2017-07-05,POINT (-119.65621 36.95104),1646,98.23076923076924,,Fresno,2017-07-05,0.29625,,0.0,59.875,80.25,655.375,0.0,,,65.0,77.125,21.875,,0.0,
622,Calaveras,22,-120.67848,38.20176,https://www.fire.ca.gov/incidents/2017/7/5/gold-fire/,2018-01-09,2017-07-05,POINT (-120.67848 38.20176),1646,98.33333333333331,,Calaveras,2017-07-05,,,0.0,68.0,,,,,,62.0,,,,,
623,Yolo,2269,-122.0251,38.49521,https://www.fire.ca.gov/incidents/2017/7/6/winters-fire/,2018-01-09,2017-07-06,POINT (-122.0251 38.49521),1647,99.625,,Yolo,2017-07-06,0.29,0.32,0.0,75.0,83.4,680.3333333333334,0.0,,,57.75,75.6,22.75,74.0,0.75,
624,Kern,1626,-119.08312,35.59904,https://www.fire.ca.gov/incidents/2017/7/6/quail-fire/,2018-01-09,2017-07-06,POINT (-119.08312 35.59904),1647,100.85714285714286,,Kern,2017-07-06,0.29500000000000004,,0.0,76.0,85.8,687.0,0.0,,,66.71428571428571,82.0,19.0,,0.0,
625,San Luis Obispo,28687,-120.3223,35.0179,https://www.fire.ca.gov/incidents/2017/7/6/alamo-fire/,2018-01-09,2017-07-06,POINT (-120.3223 35.0179),1647,86.0,,San Luis Obispo,2017-07-06,0.2225,,0.002857142857142857,93.0,71.0,617.0,0.0,,,56.28571428571429,68.75,45.0,,0.0,
626,Lassen,0,-120.9643,40.6361,https://www.fire.ca.gov/incidents/2017/7/6/antelope-fire/,2018-01-09,2017-07-06,POINT (-120.9643 40.6361),1647,96.0,,Lassen,2017-07-06,0.3,,0.0,67.0,79.0,748.0,0.0,,,50.0,69.0,12.0,,0.0,
627,Kern,2940,-118.89627,35.77896,https://www.fire.ca.gov/incidents/2017/7/7/hawk-fire/,2018-01-09,2017-07-07,POINT (-118.89627 35.77896),1648,101.71428571428572,,Kern,2017-07-07,0.30500000000000005,,0.0,69.75,85.8,681.0,0.0,,,68.0,82.2,20.75,,0.0,
628,Siskiyou,0,-123.474,41.841,https://www.fire.ca.gov/incidents/2017/6/25/salmon-august-complex/,2018-01-09,2017-06-25,POINT (-123.474 41.841),1636,88.0,,Siskiyou,2017-06-25,0.22,,0.19399999999999998,93.0,71.0,551.0,0.0,,,47.0,68.0,25.0,,0.0,
629,Madera,90,-120.02027,37.09773,https://www.fire.ca.gov/incidents/2017/7/7/daulton-fire/,2018-01-09,2017-07-07,POINT (-120.02027 37.09773),1648,97.0,,Madera,2017-07-07,,,0.0,,,,,,,63.0,,,,,
630,Riverside,33,-117.314994,33.763304,https://www.fire.ca.gov/incidents/2017/7/7/christmas-fire/,2018-01-09,2017-07-07,POINT (-117.314994 33.763304),1648,112.0,,Riverside,2017-07-07,0.295,,0.0,63.125,85.8888888888889,623.6666666666666,0.0,,,75.07692307692308,81.22222222222223,17.75,77.0,0.0,
631,Butte,6033,-121.41222,39.45352000000001,https://www.fire.ca.gov/incidents/2017/7/7/wall-fire/,2018-01-09,2017-07-07,POINT (-121.41222 39.45352),1648,105.0,,Butte,2017-07-07,0.27,0.43,0.0,90.0,78.0,724.0,0.0,,,64.0,75.0,28.0,,0.0,
632,San Bernardino,74,-117.06765,34.07612,https://www.fire.ca.gov/incidents/2017/7/7/bryant-fire/,2018-01-09,2017-07-07,POINT (-117.06765 34.07612),1648,103.5,,San Bernardino,2017-07-07,0.26333333333333336,,0.00625,70.66666666666667,68.0,620.25,0.0,,,69.375,64.66666666666667,17.0,,0.0,
633,San Luis Obispo,58,-120.62825,35.346,https://www.fire.ca.gov/incidents/2017/7/7/tower-fire/,2018-01-09,2017-07-07,POINT (-120.62825 35.346),1648,94.0,,San Luis Obispo,2017-07-07,0.2375,,0.008571428571428572,100.0,71.25,609.25,0.0,,,58.42857142857143,69.25,56.0,,0.0,
634,Mariposa,36,-120.34802,37.65963,https://www.fire.ca.gov/incidents/2017/7/7/banderilla-fire/,2018-01-09,2017-07-07,POINT (-120.34802 37.65963),1648,78.0,,Mariposa,2017-07-07,,,0.01,,,,,,,50.0,,,,,
635,Contra Costa,231,-121.78677,37.87808,https://www.fire.ca.gov/incidents/2017/7/8/deer-complex/,2018-01-09,2017-07-08,POINT (-121.78677 37.87808),1649,95.2,,Contra Costa,2017-07-08,0.31,,0.0,78.5,81.66666666666667,670.0,0.0,,,59.8,72.0,12.0,,0.0,
641,Contra Costa,370,-122.25544,38.02929,https://www.fire.ca.gov/incidents/2017/7/8/willow-fire/,2018-01-09,2017-07-08,POINT (-122.25544 38.02929),1649,95.2,,Contra Costa,2017-07-08,0.31,,0.0,78.5,81.66666666666667,670.0,0.0,,,59.8,72.0,12.0,,0.0,
636,Shasta,10,-122.38618999999998,40.48972,https://www.fire.ca.gov/incidents/2017/7/15/north-fire/,2018-01-09,2017-07-15,POINT (-122.38619 40.48972),1656,97.2,,Shasta,2017-07-15,0.28,0.3,0.0,77.0,70.5,697.5,0.0,,,58.8,66.5,15.0,,0.0,
637,Santa Barbara,18430,-119.9494,34.55096,https://www.fire.ca.gov/incidents/2017/7/8/whittier-fire/,2018-01-09,2017-07-08,POINT (-119.9494 34.55096),1649,88.625,,Santa Barbara,2017-07-08,0.2725,,0.0025,81.33333333333333,85.33333333333333,652.2,0.0,,,56.0,81.33333333333333,34.333333333333336,,0.0,
638,Modoc,410,-121.30451,41.72163,https://www.fire.ca.gov/incidents/2017/7/13/dode-fire/,2018-01-09,2017-07-13,POINT (-121.30451 41.72163),1654,89.0,,Modoc,2017-07-13,0.28,,0.0,91.0,68.0,714.0,0.0,,,44.0,65.0,17.0,,0.0,
639,Siskiyou,27276,-123.501,41.59,https://www.fire.ca.gov/incidents/2017/7/26/orleans-complex/,2018-01-09,2017-07-26,POINT (-123.501 41.59),1667,88.6,,Siskiyou,2017-07-26,0.23,,0.012,96.0,71.0,631.0,0.0,,,48.6,68.0,31.0,,0.0,
640,San Luis Obispo,340,-120.47322,35.42433,https://www.fire.ca.gov/incidents/2017/7/9/stone-fire/,2018-01-09,2017-07-09,POINT (-120.47322 35.42433),1650,82.42857142857143,,San Luis Obispo,2017-07-09,0.1975,,0.008571428571428572,89.75,71.75,564.75,0.0,,,54.85714285714285,69.75,46.75,,0.0,
642,Yuba,50,-121.303,39.06308,https://www.fire.ca.gov/incidents/2017/7/8/west-fire/,2018-01-09,2017-07-08,POINT (-121.303 39.06308),1649,99.0,,Yuba,2017-07-08,0.31,,0.0,40.0,83.0,655.0,0.0,,,68.0,76.0,16.0,,0.0,
643,El Dorado,13,-121.06088,38.67474,https://www.fire.ca.gov/incidents/2017/7/12/rosado-fire/,2018-01-09,2017-07-12,POINT (-121.06088 38.67474),1653,92.33333333333331,,El Dorado,2017-07-12,0.3,,0.0,48.66666666666666,74.0,737.0,0.0,,,65.33333333333333,68.0,19.0,,0.0,
644,Monterey,1816,-120.57894,35.86949,https://www.fire.ca.gov/incidents/2017/7/8/parkfield-fire/,2018-01-09,2017-07-08,POINT (-120.57894 35.86949),1649,78.18181818181819,,Monterey,2017-07-08,0.25666666666666665,,0.0009090909090909092,93.16666666666669,71.125,658.5,0.0,,,52.45454545454545,68.125,49.33333333333334,,0.0,
645,Tehama,29,-122.42606,40.29118,https://www.fire.ca.gov/incidents/2017/7/8/benson-fire/,2018-01-09,2017-07-08,POINT (-122.42606 40.29118),1649,92.0,,Tehama,2017-07-08,0.33,,0.0,79.0,78.0,743.0,,,,56.33333333333334,69.0,26.0,,,
646,Kings,48889,-120.20014,35.93273,https://www.fire.ca.gov/incidents/2017/7/9/garza-fire/,2018-01-09,2017-07-09,POINT (-120.20014 35.93273),1650,101.0,,Kings,2017-07-09,0.22,,0.0,46.0,,448.0,0.0,,,69.75,,18.0,101.0,0.0,
647,Butte,166,-121.53865,39.37192,https://www.fire.ca.gov/incidents/2017/7/10/honcut-fire/,2018-01-09,2017-07-10,POINT (-121.53865 39.37192),1651,94.0,,Butte,2017-07-10,0.26,0.37,0.0,94.0,77.0,719.0,0.0,,,59.0,75.0,38.0,,0.0,
648,Sierra,747,-120.027222,39.439722,https://www.fire.ca.gov/incidents/2017/7/10/farad-fire/,2018-01-09,2017-07-10,POINT (-120.027222 39.439722),1651,87.5,,Sierra,2017-07-10,,,0.0,,,,,,,47.5,,,,,
649,Santa Clara,70,-121.68562,37.25014,https://www.fire.ca.gov/incidents/2017/7/10/felipe-fire/,2018-01-09,2017-07-10,POINT (-121.68562 37.25014),1651,87.0,,Santa Clara,2017-07-10,0.26,,0.0,89.0,72.0,649.0,0.0,,,55.0,69.0,32.0,,0.0,
650,Butte,10,-121.33785,39.50475,https://www.fire.ca.gov/incidents/2017/7/12/rebie-fire/,2018-01-09,2017-07-12,POINT (-121.33785 39.50475),1653,92.0,,Butte,2017-07-12,0.25,0.44,0.0,95.0,81.0,669.0,0.0,,,69.0,74.0,34.0,,0.0,
651,Santa Barbara,50,-120.13249,34.72379,https://www.fire.ca.gov/incidents/2017/7/17/mesa-fire/,2018-01-09,2017-07-17,POINT (-120.13249 34.72379),1658,83.125,,Santa Barbara,2017-07-17,0.24,,0.01,82.33333333333333,83.33333333333333,626.4,0.0,,,54.5,80.0,33.333333333333336,,0.0,
652,San Bernardino,460,-117.10567,34.09773,https://www.fire.ca.gov/incidents/2017/7/14/bridge-fire/,2018-04-12,2017-07-14,POINT (-117.10567 34.09773),1655,101.125,,San Bernardino,2017-07-14,0.27,,0.00625,76.33333333333333,67.66666666666667,680.25,0.0,,,69.375,65.0,21.0,,0.0,
653,San Diego,400,-116.85396,32.84796,https://www.fire.ca.gov/incidents/2017/7/11/jennings-fire/,2018-01-09,2017-07-11,POINT (-116.85396 32.84796),1652,86.57142857142857,,San Diego,2017-07-11,0.24,,0.0,88.2,83.5,655.8333333333334,0.0,,,65.57142857142857,76.16666666666667,49.6,,0.0,
654,Lassen,83733,-120.14013,40.07045,https://www.fire.ca.gov/incidents/2017/7/11/long-valley-fire/,2018-01-09,2017-07-11,POINT (-120.14013 40.07045),1652,93.0,,Lassen,2017-07-11,0.32,,0.0,60.0,80.0,755.0,0.0,,,49.0,70.0,11.0,,0.0,
655,Santa Clara,101,-121.8179,37.39801,https://www.fire.ca.gov/incidents/2017/7/11/lariat-fire/,2018-01-09,2017-07-11,POINT (-121.8179 37.39801),1652,86.33333333333331,,Santa Clara,2017-07-11,0.25,,0.0,96.0,72.0,648.0,0.0,,,54.33333333333334,69.0,24.0,,0.0,
656,Calaveras,59,-120.85322,38.18303,https://www.fire.ca.gov/incidents/2017/7/12/quail-fire/,2018-01-09,2017-07-12,POINT (-120.85322 38.18303),1653,96.0,,Calaveras,2017-07-12,,,0.0,63.0,,,,,,63.0,,,,,
657,Riverside,32,-117.07975,33.62613,https://www.fire.ca.gov/incidents/2017/7/13/washington-fire/,2018-01-09,2017-07-13,POINT (-117.07975 33.62613),1654,102.92307692307692,,Riverside,2017-07-13,0.2975,,0.0,73.625,86.1111111111111,669.5555555555555,0.0,,,73.0,82.0,25.125,69.0,0.0,
660,Riverside,10,-117.24091,33.77896,https://www.fire.ca.gov/incidents/2017/7/13/navajo-fire/,2018-01-09,2017-07-13,POINT (-117.24091 33.77896),1654,102.92307692307692,,Riverside,2017-07-13,0.2975,,0.0,73.625,86.1111111111111,669.5555555555555,0.0,,,73.0,82.0,25.125,69.0,0.0,
